"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Mellado M.; Espinoza L.; Madrid A.; Mella J.; Chávez-Weisser E.; Diaz K.; Cuellar M.","Mellado, Marco (55442913900); Espinoza, Luis (7103098526); Madrid, Alejandro (54915256200); Mella, Jaime (56925090500); Chávez-Weisser, Eduardo (57209209048); Diaz, Katy (56049836400); Cuellar, Mauricio (7005051317)","55442913900; 7103098526; 54915256200; 56925090500; 57209209048; 56049836400; 7005051317","Design, synthesis, antifungal activity, and structure–activity relationship studies of chalcones and hybrid dihydrochromane–chalcones","2020","Molecular Diversity","24","3","","603","615","53","10.1007/s11030-019-09967-y","https://www.scopus.com/pages/publications/85066817072?origin=resultslist","Article","Final","","Scopus","2-s2.0-85066817072"
"Santacruz-Yunga E.; Guerrero-Rodríguez B.; Silva-Rojas P.; Pérez-Roa R.; Sigalotti L.G.; Trejo C.; Plaza E.","Santacruz-Yunga, Elias (58619622300); Guerrero-Rodríguez, Bernardo (59716846100); Silva-Rojas, Pablo (59716846200); Pérez-Roa, Richard (55835027000); Sigalotti, Leonardo Di G. (59159997400); Trejo, Claudia (59716544500); Plaza, Eric (36987075800)","58619622300; 59716846100; 59716846200; 55835027000; 59159997400; 59716544500; 36987075800","A pair potential force model for surface tension calculations with smoothed particle hydrodynamics","2025","Computational Particle Mechanics","12","5","","2729","2744","2","10.1007/s40571-025-00948-7","https://www.scopus.com/pages/publications/105001504629?origin=resultslist","Article","Final","","Scopus","2-s2.0-105001504629"
"Wang S.; Kadagala M.R.; Vinnett L.; Sharma N.K.; Wei G.","Wang, Shiwei (57192398994); Kadagala, Mohana Rao (57327949000); Vinnett, Luis (36905627300); Sharma, Naresh Kumar (59115243400); Wei, Guomin (58866494300)","57192398994; 57327949000; 36905627300; 59115243400; 58866494300","Investigation on a novel mixed collector for carbon recovery from coal gasification fine slag: Experimental insight and macro molecular simulations","2025","Powder Technology","451","","120473","","","19","10.1016/j.powtec.2024.120473","https://www.scopus.com/pages/publications/85210017906?origin=resultslist","Article","Final","","Scopus","2-s2.0-85210017906"
"Hernández C.; Arriagada A.; Saavedra E.; Toledo M.","Hernández, Christian (58632933200); Arriagada, Andrés (57225136246); Saavedra, Enzo (59155727000); Toledo, Mario (58984742000)","58632933200; 57225136246; 59155727000; 58984742000","Experimental investigation of the use of a radiant porous burner in a novel dual hot air generator based on the food drying process","2024","Journal of Food Process Engineering","47","6","e14646","","","0","10.1111/jfpe.14646","https://www.scopus.com/pages/publications/85195142518?origin=resultslist","Article","Final","","Scopus","2-s2.0-85195142518"
"Vallejo F.; Alejandro-Martin S.; Díaz C.; Díaz-Robles L.; Yánez-Sevilla D.; Del Campo C.","Vallejo, Fidel (57211057346); Alejandro-Martin, Serguei (57219121806); Díaz, Camilo (57267035800); Díaz-Robles, Luis (23060179200); Yánez-Sevilla, Diana (57926616300); Del Campo, Catalina (57926169700)","57211057346; 57219121806; 57267035800; 23060179200; 57926616300; 57926169700","Biofilter CFD Modeling for Atmospheric Emissions Control of a Heating System Based on Sawdust Pellets","2022","Chemical Engineering Transactions","94","","","1315","1320","0","10.3303/CET2294219","https://www.scopus.com/pages/publications/85139777149?origin=resultslist","Article","Final","","Scopus","2-s2.0-85139777149"
"Scholtissek A.; Popp S.; Hartl S.; Olguin H.; Domingo P.; Vervisch L.; Hasse C.","Scholtissek, A. (56436887300); Popp, S. (56661955500); Hartl, S. (56380244000); Olguin, H. (55908813100); Domingo, P. (7102960361); Vervisch, L. (6603795668); Hasse, C. (56379852500)","56436887300; 56661955500; 56380244000; 55908813100; 7102960361; 6603795668; 56379852500","Derivation and analysis of two-dimensional composition space equations for multi-regime combustion using orthogonal coordinates","2020","Combustion and Flame","218","","","205","217","20","10.1016/j.combustflame.2020.05.011","https://www.scopus.com/pages/publications/85085478424?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85085478424"
"Morales-Díaz C.; Cabrera A.L.; de la Fuente J.C.; Mejía A.","Morales-Díaz, Carlos (57219332109); Cabrera, Adolfo L. (56814371600); de la Fuente, Juan C. (8648287000); Mejía, Andrés (7005832568)","57219332109; 56814371600; 8648287000; 7005832568","Modelling of solubility of vitamin K3 derivatives in supercritical carbon dioxide using cubic and SAFT equations of state","2021","Journal of Supercritical Fluids","167","","105040","","","26","10.1016/j.supflu.2020.105040","https://www.scopus.com/pages/publications/85092257650?origin=resultslist","Article","Final","","Scopus","2-s2.0-85092257650"
"Picuntureo M.; Tezsevin I.; Merkx M.J.M.; Semproni S.P.; Chen J.-R.; Mackus A.J.M.; Sandoval T.E.","Picuntureo, Matías (58845105300); Tezsevin, Ilker (55796426000); Merkx, Marc J. M. (57195906209); Semproni, Scott P. (23989347500); Chen, Jiun-Ruey (58205232300); Mackus, Adriaan J. M. (22951010100); Sandoval, Tania E. (57197507023)","58845105300; 55796426000; 57195906209; 23989347500; 58205232300; 22951010100; 57197507023","Electronic Structure Descriptors for the Adsorption of Aromatic Molecules on Metals","2026","Chemistry of Materials","38","3","","1094","1105","0","10.1021/acs.chemmater.5c02277","https://www.scopus.com/pages/publications/105030937574?origin=resultslist","Article","Final","","Scopus","2-s2.0-105030937574"
"Gamboa-Savoy F.; Onfray C.; Correa-Puerta J.; Pabba D.P.; Hassan N.; Thiam A.","Gamboa-Savoy, Felipe (58368696600); Onfray, Christian (60562966100); Correa-Puerta, Jonathan (56162308100); Pabba, Durga Prasad (58071673000); Hassan, Natalia (36611719700); Thiam, Abdoulaye (55975550900)","58368696600; 60562966100; 56162308100; 58071673000; 36611719700; 55975550900","Efficient degradation of antibiotics mixture in a solar photoelectro-Fenton system using CuFe2O4@GO@MIL-100(Fe): Boosting efficiency via enhanced charge separation","2025","Applied Catalysis O: Open","206","","207063","","","1","10.1016/j.apcato.2025.207063","https://www.scopus.com/pages/publications/105034991342?origin=resultslist","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105034991342"
"Olguin H.; Domingo P.; Vervisch L.; Hasse C.; Scholtissek A.","Olguin, Hernan (55908813100); Domingo, Pascale (7102960361); Vervisch, Luc (6603795668); Hasse, Christian (56379852500); Scholtissek, Arne (56436887300)","55908813100; 7102960361; 6603795668; 56379852500; 56436887300","Advantages of the Adoption of a Generalized Flame Displacement Velocity as a Central Element of Flamelet Theory","2025","Flow, Turbulence and Combustion","114","2","111475","469","486","2","10.1007/s10494-024-00618-3","https://www.scopus.com/pages/publications/85212067200?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85212067200"
"Vinnett L.","Vinnett, Luis (36905627300)","36905627300","A discussion on the limitations of image analysis for determining bubble size in industrial flotation when using algorithms successfully tested from idealized images","2023","Physicochemical Problems of Mineral Processing","59","5","174474","","","2","10.37190/PPMP/174474","https://www.scopus.com/pages/publications/85188186560?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85188186560"
"Cruz J.J.; Figueira da Silva L.F.; Escudero F.; Cepeda F.; Elicer-Cortés J.C.; Fuentes A.","Cruz, J.J. (58221978600); Figueira da Silva, Luis Fernando (6507606204); Escudero, F. (57021488500); Cepeda, F. (57193537729); Elicer-Cortés, J.C. (6603367970); Fuentes, A. (8725383200)","58221978600; 6507606204; 57021488500; 57193537729; 6603367970; 8725383200","Soot Pyrometry by Emission Measurements at Different Wavelengths in Laminar Axisymmetric Flames","2022","Combustion Science and Technology","194","8","","1643","1660","9","10.1080/00102202.2020.1825401","https://www.scopus.com/pages/publications/85093078015?origin=resultslist","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85093078015"
"Mancini-Terracciano C.; Bocci V.; Colandrea M.; Collamati F.; Cremonesi M.; Faccini R.; Ferrari M.E.; Ferroli P.; Ghielmetti F.; Grana C.M.; Marafini M.; Morganti S.; Papi S.; Patané M.; Pedroli G.; Pollo B.; Russomando A.; Schiariti M.; Traini G.; Solfaroli Camillocci E.","Mancini-Terracciano, C. (57201119031); Bocci, V. (7103297368); Colandrea, M. (16311681000); Collamati, F. (55115889700); Cremonesi, M. (6701794859); Faccini, R. (35227133300); Ferrari, M.E. (7401755287); Ferroli, P. (6604034597); Ghielmetti, F. (15071713400); Grana, C.M. (6603662166); Marafini, M. (36350245000); Morganti, S. (35227714900); Papi, S. (6602350229); Patané, M. (14013697900); Pedroli, G. (16736093700); Pollo, B. (7004181729); Russomando, A. (56047179500); Schiariti, M. (35389970700); Traini, G. (56964308800); Solfaroli Camillocci, E. (55866401600)","57201119031; 7103297368; 16311681000; 55115889700; 6701794859; 35227133300; 7401755287; 6604034597; 15071713400; 6603662166; 36350245000; 35227714900; 6602350229; 14013697900; 16736093700; 7004181729; 56047179500; 35389970700; 56964308800; 55866401600","Radio-guided surgery with β− radiation: Tests on ex-vivo specimens","2019","IFMBE Proceedings","68","3","","693","697","3","10.1007/978-981-10-9023-3_126","https://www.scopus.com/pages/publications/85048288626?origin=resultslist","Conference paper","Final","","Scopus","2-s2.0-85048288626"
"Mamani M.A.; González S.; del Valle J.M.; Escobedo-Avellaneda Z.; Núñez G.A.; de la Fuente J.C.","Mamani, Marco Antonio (59013840900); González, Sebastián (57209888121); del Valle, José Manuel (7005396861); Escobedo-Avellaneda, Zamantha (54383169000); Núñez, Gonzalo A. (18437589700); de la Fuente, Juan C. (8648287000)","59013840900; 57209888121; 7005396861; 54383169000; 18437589700; 8648287000","Supercritical CO2 extraction of plant bioactives using hydroethanolic mixtures as cosolvent/suspension medium. 1. Case study on the extraction of red clover (Trifolium pratense L.) isoflavones","2026","Journal of Supercritical Fluids","228","","106766","","","0","10.1016/j.supflu.2025.106766","https://www.scopus.com/pages/publications/105015796232?origin=resultslist","Article","Final","","Scopus","2-s2.0-105015796232"
"Yon J.; Cruz J.J.; Escudero F.; Morán J.; Liu F.; Fuentes A.","Yon, Jérôme (15123574200); Cruz, Juan José (58221978600); Escudero, Felipe (57021488500); Morán, José (55547139535); Liu, Fengshan (55493554300); Fuentes, Andrés (8725383200)","15123574200; 58221978600; 57021488500; 55547139535; 55493554300; 8725383200","Revealing soot maturity based on multi-wavelength absorption/emission measurements in laminar axisymmetric coflow ethylene diffusion flames","2021","Combustion and Flame","227","","","147","161","87","10.1016/j.combustflame.2020.12.049","https://www.scopus.com/pages/publications/85099482037?origin=resultslist","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85099482037"
"Aracena A.; Espinoza C.; Jerez O.; Carvajal D.; Jaques A.","Aracena, Alvaro (6504525592); Espinoza, Camila (57225414384); Jerez, Oscar (35242436200); Carvajal, Danilo (55378526500); Jaques, Aldonza (22834960500)","6504525592; 57225414384; 35242436200; 55378526500; 22834960500","Dissolution kinetics of secondary covellite resulted from digenite dissolution in ferric/acid/chloride media","2019","Physicochemical Problems of Mineral Processing","55","4","","840","851","4","10.5277/ppmp19004","https://www.scopus.com/pages/publications/85067899690?origin=resultslist","Article","Final","","Scopus","2-s2.0-85067899690"
"Sauceda S.; Lascano S.; Núñez J.; Parra C.; Arévalo C.; Béjar L.","Sauceda, S. (57220196656); Lascano, S. (56010754300); Núñez, J. (56954349900); Parra, C. (23980927900); Arévalo, C. (56105337200); Béjar, L. (6505615493)","57220196656; 56010754300; 56954349900; 23980927900; 56105337200; 6505615493","Effect of HVOF processing parameters on Cr3C2-NiCr hard coatings deposited on AISI 4140 steel","2023","Engineering Science and Technology, an International Journal","39","","101342","","","16","10.1016/j.jestch.2023.101342","https://www.scopus.com/pages/publications/85147580451?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85147580451"
"Mucsi V.; Ayub A.S.; Muhammad-Sukki F.; Zulkipli M.; Muhtazaruddin M.N.; Saudi A.S.M.; Ardila-Rey A.","Mucsi, Viktor (57216150636); Ayub, Ahmad Syahrir (57211311586); Muhammad-Sukki, Firdaus (36634597400); Zulkipli, Muhammad (57216158897); Muhtazaruddin, Mohd Nabil (55578437800); Saudi, Ahmad Shakir Mohd (56270774500); Ardila-Rey, Jorge Alfredo (55320465400)","57216150636; 57211311586; 36634597400; 57216158897; 55578437800; 56270774500; 55320465400","Lightning protection methods for wind turbine blades: An alternative approach","2020","Applied Sciences (Switzerland)","10","6","2130","","","12","10.3390/app10062130","https://www.scopus.com/pages/publications/85082675139?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85082675139"
"Carrizo R.; Ramírez D.; Hernández L.; Lobos G.; Häberle P.; Dalchiele E.A.; Riveros G.","Carrizo, Rolando (57205391631); Ramírez, Daniel (57195948458); Hernández, Loreto (54881716200); Lobos, Gabriela (55410121700); Häberle, Patricio (6602338067); Dalchiele, Enrique A. (6701854336); Riveros, Gonzalo (6701422090)","57205391631; 57195948458; 54881716200; 55410121700; 6602338067; 6701854336; 6701422090","Electrodeposition and Characterization of a Tin Sulfide-Electrochemically Reduced Graphene Oxide Heterojunction","2019","ChemElectroChem","6","4","","1047","1056","10","10.1002/celc.201801654","https://www.scopus.com/pages/publications/85059870956?origin=resultslist","Article","Final","","Scopus","2-s2.0-85059870956"
"Navia D.; Puen A.; Bergh L.; Rodriguez-Blanco T.; Sarabia D.; de Prada C.","Navia, Daniel (55263003900); Puen, Antonio (57189250216); Bergh, Luis (6701774149); Rodriguez-Blanco, Tania (57050236200); Sarabia, Daniel (22981364500); de Prada, César (6603379715)","55263003900; 57189250216; 6701774149; 57050236200; 22981364500; 6603379715","Modifier-Adaptation Based on Transient Measurements Applied to a Laboratory-Scale Flotation Column","2017","Computer Aided Chemical Engineering","40","","","1729","1734","5","10.1016/B978-0-444-63965-3.50290-7","https://www.scopus.com/pages/publications/85041413918?origin=resultslist","Book chapter","Final","","Scopus","2-s2.0-85041413918"
"Fuentes M.; Leiva-Guajardo S.; Sagade A.; Sepúlveda F.; Soliz A.; Toro N.; Cobos Murcia J.Á.; Reyes Cruz V.E.; Toledo M.; Fuentealba E.; Galleguillos Madrid F.M.","Fuentes, Manuel (59302751300); Leiva-Guajardo, Susana (59302808800); Sagade, Atul (54920358200); Sepúlveda, Felipe (55263776100); Soliz, Alvaro (56688489500); Toro, Norman (57191539325); Cobos Murcia, José Ángel (56719805700); Reyes Cruz, V.E. (7801673195); Toledo, Mario (58984742000); Fuentealba, Edward (6506613547); Galleguillos Madrid, Felipe M. (57216821317)","59302751300; 59302808800; 54920358200; 55263776100; 56688489500; 57191539325; 56719805700; 7801673195; 58984742000; 6506613547; 57216821317","The Use of Copper Slag in the Thermolysis Process for Solar Hydrogen Production—A Novel Alternative for the Circular Economy","2025","Applied Sciences (Switzerland)","15","9","4988","","","1","10.3390/app15094988","https://www.scopus.com/pages/publications/105006422918?origin=resultslist","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105006422918"
